,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YGR156W_mRNA,15.94,14.6,15.43,9.15,11.33,12.47,24.65,20.26,15.64,16.36,16.75,15.43,4.3,31.1,27.99,26.96,21.52,24.73,92.65,19.63,16.56,0,53.93,0,0,0,26.69,12.67,23.53,45.15,19.87,0,0,0
YKL198C_mRNA,11.46,10.39,10.34,14.2,10.75,11.13,10.49,6.27,12.29,9.98,9.94,12.81,5.85,0,17.73,16.1,7.33,28.07,0,10.05,8.47,0,41.63,35.61,21.73,0,16.78,8.64,5.73,0,43.3,0,0,0
YJR059W_mRNA,30.49,31.67,26.17,23.94,28.23,26.5,32.24,21.41,34.27,26.55,23.92,25.77,7.49,54.08,22.13,21.6,18.76,23.96,17.9,5.72,7.24,15.49,35.53,0,0,0,19.1,26.57,29.37,35,16.17,0,0,0
YKL039W_mRNA,64.12,72.26,69.94,64.19,58.32,65.29,52.51,45.65,59.65,57.81,66.53,67.59,33.28,0,73.18,72.13,66.67,134.07,0,92.54,96.63,123.82,128.11,69.38,84.7,109.16,63.62,100.22,93.83,81.61,101.57,309.57,28.51,49.07
YDL230W_mRNA,16.3,16.66,22.17,21.2,15.19,18.53,21.41,10.24,13.38,18,23.28,20.28,23.89,216.66,27.73,32.72,59.81,45.82,43.03,40.85,34.46,0,64.96,51.71,56.81,65.29,32.82,21.13,21.34,20.92,5.52,0,59.68,0
YOR208W_mRNA,2.02,3.45,2.98,3.1,2.96,2.88,3.75,2.8,1.47,1.87,2.33,2.22,0,37.78,4.88,4.11,0,20.08,37.52,11.98,10.11,0,0,0,0,0,3.13,10.82,7.18,0,0,0,0,0
YER075C_mRNA,10.58,11.61,11.53,10.38,7.66,7.71,6.14,11.92,8.99,12.73,11.92,12.02,0,0,8.99,7.59,0,5.47,0,22.06,26.88,53.07,0,22.33,13.63,0,10.23,5.05,10.91,22.49,19.79,0,0,0
YKR093W_mRNA,294.79,254.23,231.73,219.95,242.68,243.16,210.34,174.93,165.18,247.84,239.33,272.55,334.79,161.25,528.86,519.61,471.05,523.93,228.77,911.74,824.51,355.86,432.23,409.92,280.66,78.43,303.2,427.41,354.6,212.2,135.63,0,427.87,329
YFR029W_mRNA,7.08,6.98,10.81,9.49,8.91,8.6,0,5.53,6.42,9.09,8.62,8.98,5.73,0,4.01,3.38,0,7.33,0,0,0,0,21.58,4.98,21.28,46.98,16.43,3.39,5.61,10.04,0,0,85.89,0
YNL016W_mRNA,157.66,174.46,169.85,162.4,168.66,147.25,191.17,152.36,148.39,157.42,154.69,153.24,161.28,95.13,208.53,223.57,304.94,197.82,23.62,267.23,298.48,469.38,236.86,388.69,261.76,62.97,224.12,234.71,264.14,322.8,255.67,0,347.71,0
YPR042C_mRNA,16.67,18.61,16.56,13.58,16.13,16.76,18.89,20.97,20.02,16.41,12.26,13.51,9.41,40.7,23.7,20.72,4.71,8.42,40.42,19.4,16.36,0,12.59,0,0,0,13.49,3.34,3.69,4.39,15.66,21.83,26.86,0
YLL013C_mRNA,33.02,33.9,38.11,36.99,36.06,33.78,17.87,27.19,36.16,29.47,32.8,31.66,61.17,0,32.75,33.85,39.71,49.25,48.69,36.31,76.6,294.98,34.12,8.8,8.75,6.19,34.1,49.55,45.29,37.03,67.04,0,64.68,0
YGL014W_mRNA,38.73,43.26,41.11,48.6,39.75,39.08,28.97,44.73,49.65,41.48,36.87,42.21,22.44,0,75.37,72.35,56.2,40.18,48.24,43.65,43.35,41.75,11.27,0,21.45,55.21,41.83,61.03,64.23,70.75,74.72,0,60.88,0
YDR496C_mRNA,92.65,117.45,117.16,96.3,103.43,79.51,101.89,98.28,111.23,100.41,104.12,107.76,190.54,0,63.19,55.8,16.17,70.21,0,44.32,52.97,100.12,140.52,5.61,3.42,0,65.59,97.26,97.37,98.04,56.74,0,13.83,0
YER185W_mRNA,0.58,0,0.34,0,2.13,0.57,0,0,0,1.35,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR414C_mRNA,77.25,65.41,58.59,84.51,77.25,73.47,61.65,76.53,42.59,56.13,76.22,78.57,191.76,0,174.99,173.35,165.6,177.6,0,218.48,184.31,0,11.07,102.99,83.82,54.22,90.07,124.47,100.59,54.05,61.16,0,84.97,0
YOR157C_mRNA,123.09,114.77,90.18,141.38,88.61,109.41,91.15,104.88,115.69,100.32,87.42,92.97,197.03,276.86,158.63,183.92,318.29,203.19,91.65,166.49,164.53,157.63,90.41,22,80.58,173.71,157.93,194.44,163.65,103.89,199.83,0,36.29,94.15
YGR253C_mRNA,153.34,181.21,151.82,167,146.11,154.5,89.61,206.37,168.79,155.67,167.41,174.25,154.37,0,153.36,135,36.81,380.7,0,116.64,204.65,683.68,282.95,0,170.13,441.99,207.24,64.61,65.88,68.66,387.46,0,262.35,0
YER094C_mRNA,347.77,337.65,339.89,306.53,361.24,379.05,375.42,333.69,281.79,398.55,394.52,370.75,210.78,0,303.48,328.18,476.68,360.84,0,248.16,229.49,126.48,352.76,211.73,208.23,204.42,269.68,239.77,235.93,230.22,528.16,0,126.19,0
YPL212C_mRNA,36.61,38.31,41.22,35.48,44.64,35.94,34.51,28.56,63.24,37.88,35.25,48.59,85.15,53.54,73.09,68.76,46.35,73.38,0,33.86,28.56,0,74.35,64.28,66.71,70.83,89.34,69.92,60.85,43.23,75.32,0,0,0
YGL063W_mRNA,7.7,4.89,6.93,7.99,5,8.2,6.91,8.26,9.45,8.79,2.95,2.83,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,14.21,15.07,16.89,31.2,0,0,0
YNL292W_mRNA,22.67,31.67,14.52,20.73,22.43,21.58,28.99,22.14,12.58,25.3,23.26,27.28,80.86,0,33.44,36.99,56.24,34.47,193.77,20.52,17.31,0,101.49,0,0,0,56.88,42.38,42.15,41.96,112.16,0,0,0
YLR165C_mRNA,1.34,2.63,0.78,2.3,1.22,5.2,0,2.78,0,2.06,3.61,4.24,0,0,0,0,0,12.45,0,81.32,68.6,0,10.86,0,0,0,3.1,0,0,0,48,0,0,0
YGR169C_mRNA,13.52,13.57,11.18,10.75,11.89,15.16,18.1,11.9,4.24,7.21,10.96,13.84,0,0,9.39,7.91,0,9.68,0,0,0,0,0,52.51,32.05,0,8.44,0,0,0,0,0,7.21,0
YOR243C_mRNA,58.42,74.3,64.09,60.65,77.99,61.01,60.89,65,87.48,74.57,73.13,72.49,90.99,0,50.88,48.84,37.97,44.6,0,38.17,35.12,18.81,45.68,21.08,16.09,8.29,88.41,53.74,53.46,53.12,53.29,211.47,43.3,0
YDL036C_mRNA,10.72,13.81,11.75,8.05,9.43,10.82,17.23,11.16,14.58,15.25,11.82,14.64,32.03,0,26.09,21.99,0,0,0,4.58,3.86,0,16.75,0,0,0,12.44,7.09,10.97,18.7,11.11,0,0,0
YLR142W_mRNA,8.44,8.51,7.95,8.78,18.75,14.46,5.6,9.2,1.09,15.17,11.74,12.24,62.46,0,10.9,12.25,19.55,17.47,0,22.33,18.88,0,0,20.33,12.41,0,12.13,29.94,19.86,0,0,0,0,0
YHR037W_mRNA,76.72,79.7,85.29,73.4,75.77,77.43,56.21,69.39,63.94,64.34,69.84,82.13,64.76,147.79,55.56,49.51,17.07,82.81,0,89.64,85.48,63.4,68.45,148,130.09,102.46,26.06,38.23,38.7,39.79,40.97,39.63,9.73,0
YKL015W_mRNA,13.72,9.9,15.07,17.38,12.05,17.43,3.01,10.79,6.46,13.64,14.25,17.67,0,0,6.85,6.6,5.25,0,0,7.21,6.08,0,17.56,0,0,0,8.52,2.48,1.65,0,1.94,0,2.99,0
YOR348C_mRNA,19.62,17.14,9.93,19.99,28.93,28.59,13.21,5.27,22.36,10.72,7.7,10.03,12.29,66.56,17.87,15.86,7.69,49.1,0,17.57,14.82,0,118.23,37.36,48.87,67.15,26.42,21.77,19.25,14.34,82.37,0,4.38,0
YLR196W_mRNA,101.82,129.66,126.71,118.97,114.3,97.56,136.86,115.41,118.35,133.27,119.76,120.85,115.88,123.16,87.32,92.32,119.48,58.84,0,105.23,92.06,21.13,48.48,65.12,43.36,9.31,96.09,120.73,100.07,59.69,132.37,0,165.43,50.26
YCR057C_mRNA,53.22,54.61,48.63,41.27,50.6,43.79,49.7,47.81,46.1,55.15,52.47,56.72,58.49,62.5,86.9,88.57,97.63,91.41,93.1,86.82,83.71,67.16,72.5,90.43,55.2,0,56.41,89.65,86.63,80.93,52.08,0,89.68,0
PWR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL147W_mRNA,3.18,1.39,2.05,1.08,3.23,2.75,1.64,1.96,3.2,3.81,1.91,4.33,0,0,3.2,2.7,0,7.31,0,0,0,0,0,0,0,0,2.19,1.35,0.9,0,0,0,39.18,0
YKL188C_mRNA,0.72,0.71,0.56,0,0.44,0.47,0,0,0,0.74,0.65,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0
YKR090W_mRNA,14.07,14.26,12.83,12.99,12.11,9.38,9.6,17.22,11.25,10.41,11.18,12.59,5.36,77.34,6.25,5.27,0,18.84,0,18.39,15.51,0,20.17,0,0,0,19.2,25.15,19.91,9.38,4.95,0,3.82,0
YGR280C_mRNA,32.44,39.47,38.08,43.84,46.54,27.81,66.42,34.41,48.42,38.69,43.67,47.99,37.05,0,34.4,33.83,30.93,51.33,0,0,5.94,38.29,15.5,0,0,0,57.54,29.7,63.76,129.78,34.26,0,0,0
YGL062W_mRNA,41.15,45.74,44.4,47.92,49.82,42.65,24.49,32.98,28.58,41.18,40.31,50.4,43.83,24.91,56,65.07,106.21,68.26,49.47,147.2,133.34,62.74,70.78,40.18,25.69,4.72,38.94,95.1,77.31,42.45,84.43,0,74.93,25.41
YBR218C_mRNA,132.5,159.92,139.45,123.85,148.8,149.99,98.85,117.05,142.72,141.43,144.94,169.43,128.11,87.8,160.91,147.04,80.37,92.55,124.56,122.87,128.08,152.57,193.7,317.34,231.42,95.11,169.06,120.36,107.78,83.2,194.92,0,130.69,25.59
YOR347C_mRNA,22.81,13.84,13.49,19.65,19.74,17.01,2.83,5.93,2.21,15.36,16.29,22.46,23.72,0,25.59,29.27,49.49,10.11,28.4,72.35,80.11,122.56,13.23,0,20.95,54.02,23.61,9.33,13.92,23.08,14.62,0,0,58.34
YPR186C_mRNA,5.71,6.27,7.66,9.58,8.43,6.4,0,6.4,7.16,7.78,7.36,12.25,0,0,9.92,8.36,0,5.45,0,0,28.76,185.04,0,0,0,0,10.19,10.06,10,9.96,27.6,0,12.17,0
YHR001W-A_mRNA,118.95,77.71,92.39,92.84,122.36,88.89,39.81,99.93,108.81,65.17,80.99,81.92,166.54,324.81,71.75,54.37,0,99.38,0,201.3,0,0,0,0,104.99,273.09,54,227.34,202.44,155.55,308,0,317,0
YHR001W-A_pre-mRNA,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,40.67,225.98,0,0,0,172.76,124.35,0,0,0,0,49.46,0,0,0,0,0,0,0
YPR191W_mRNA,167.46,150.69,134.57,154.23,168.19,176.73,102.28,101.19,143.25,134.6,114.76,151.6,378.74,71.26,409.4,426.03,517.28,305.06,707.71,336.87,350.49,426.97,452.75,494.63,359.2,147.87,284.4,356.54,413.28,528.35,332.04,401.29,575.79,363.49
YFR033C_mRNA,98.95,117.81,109.86,122.14,144.95,108.09,157.63,73.74,96.35,100.07,79.3,91.75,783.75,976.31,229.83,253.31,382.92,776.1,623.3,479.36,593.72,1185.25,863.77,461.47,392.35,287.34,459.01,271.15,254.4,223.19,388.89,0,109.16,569.13
YDR529C_mRNA,136.4,97.36,68.82,162.75,94.76,90.4,125.12,81.39,71.86,61.87,71.44,79.09,390.05,899.68,194.44,183.86,128.51,170.63,74.46,128.07,176.79,445.5,214.73,0,43.18,112.21,149.6,66.12,79.72,107.86,284.75,0,424.94,0
YJL166W_mRNA,121.76,66.67,70.1,149,92.61,96.18,63.37,75.75,89.7,69.21,58.43,72.13,209.88,0,127.48,107.44,0,113,401.13,137.7,116.16,0,147.89,0,58.03,150.95,145.16,38.78,51.43,77.38,183.86,0,457.31,0
YGR183C_mRNA,31.6,21.94,13.85,18.88,21.79,29.19,21.64,23.71,14.08,12.33,15.68,34.16,0,514.14,111.57,101.87,50.37,0,0,0,0,0,143.09,69.34,42.32,0,28.83,164.97,164.1,164.42,102.32,0,86.16,0
YGR183C_pre-mRNA,0,0,0,10.88,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL120W_mRNA,1.39,1.54,0.4,1.2,0.95,1.01,0,0,3.78,1.87,2.44,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,3.94,0,0,0,0
YIL121W_mRNA,12.47,8.98,7.79,10.26,9.53,10.49,15.55,12.39,5.06,8.31,10.06,10.38,0,0,18.51,15.6,0,0,0,0,0,0,0,0,0,0,1.73,2.13,1.41,0,6.68,0,20.64,0
YBR043C_mRNA,17.02,19.2,14.88,25.06,34.58,33.92,4.05,7.26,7.12,33.15,36.64,32.83,0,0,15.8,14.42,7.07,3.61,40.5,0,0,0,0,0,0,0,2.02,0,1.11,3.3,10.45,0,36.29,0
YHR074W_mRNA,58.29,61.87,63,68.13,61.45,57.91,30.51,63.83,57.98,56.47,59.7,62.24,90.77,81.93,99.16,110.32,170.46,63.48,122.04,74.21,100.91,246.22,61.71,88.74,126.4,186.05,104.37,68.7,80.01,102.66,141.64,0,125.53,0
YDL103C_mRNA,77.24,80.06,79.85,63.97,78.06,70.3,62.25,56.66,62.99,58.22,79.11,72.67,86.82,313.97,55.11,54.19,49.41,103.45,255.12,18.04,26.63,73.4,92.46,20.55,12.54,0,97.11,102.44,92.64,73.72,109.47,0,73.24,0
YLR204W_mRNA,19.7,15.8,19.5,31.84,16.01,7.09,40.62,9.11,27.76,10.11,3.15,22.2,0,0,26.05,21.96,0,90.55,0,0,0,0,11.85,315.76,192.75,0,57.52,57.79,76.65,115.75,0,0,0,0
YDL104C_mRNA,5.05,7.01,3.47,2.64,5.46,8.47,3.19,1.91,0,5.3,7.69,5.24,0,0,8.29,6.99,0,0,0,25.44,21.46,0,0,0,0,0,3.19,2.63,6.97,15.61,0,0,0,0
YPL022W_mRNA,5.83,4.63,6.89,6.7,7.91,8.41,2.62,4.3,5.11,5.94,6.1,8.47,12.78,0,11.93,12.21,13.72,7.01,0,0,0,0,0,0,0,0,3.49,1.08,0.72,0,0,0,18.25,0
YML095C_mRNA,20.39,18.56,26.38,32.7,25.33,41.79,10.71,9.6,4.18,26.06,24.5,23.9,0,0,6.92,5.84,0,38.2,0,8.5,7.17,0,0,0,0,0,5.35,0,0,0,20.72,0,42.65,0
YMR201C_mRNA,5.95,6.1,7.49,3.98,7.7,6.74,0,2.06,10.78,7.25,7.77,5.34,0,0,13.42,20.74,60.22,27.68,0,0,0,0,8.05,0,0,0,11.49,2.83,1.88,0,0,0,0,0
YMR201C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR114W_mRNA,5.54,5.86,7.7,5.59,10.63,6.57,3.77,5.06,3.68,7.29,5.85,6.69,15.75,0,3.63,2.96,0,6.71,0,12.02,12.67,16.28,15.38,0,0,0,6.27,6.21,6.17,6.13,7.28,0,0,0
YOR368W_mRNA,7.3,7.93,7.9,11.56,12.43,8.31,0,8.38,4.1,8.53,6.53,6.38,0,0,4.54,3.83,0,9.37,0,33.46,28.23,0,4.09,0,0,0,3.5,5.76,9.55,17.11,49.7,0,6.97,0
YCR066W_mRNA,6.34,6.04,8.79,7.05,10.47,3.97,14.23,8.51,14.45,7.56,9.51,7.52,0,57.44,5.54,4.67,0,0,0,0,0,0,0,0,0,0,1.9,9.37,12.43,18.54,0,0,17,0
YGR258C_mRNA,5.74,6.55,3.4,4.17,4.79,6.85,2.8,6.29,7.67,8.22,6.1,4.98,7.82,0,15.52,13.08,0,7.5,0,0,0,0,0,0,0,0,8.41,3.47,3.85,4.57,0,0,0,0
YEL037C_mRNA,111.52,124.32,95.38,104.19,101.33,82.22,110.66,97.27,105.5,97.2,86.19,105.81,335.89,131.44,209.01,217.08,261.4,327.94,0,331.72,310.46,197,167.12,307.02,422.93,607.86,226.66,232.82,232.47,233.18,260.24,105.74,285.11,0
YER173W_mRNA,2.12,5.22,2.64,5.22,4.71,4.12,0,3.15,4.11,3.96,3.11,3.26,0,0,1.37,1.15,0,11.27,21.08,0,0,0,0,0,0,0,1.4,0,0,0,24.46,0,0,0
YJR035W_mRNA,4.23,5.58,5.36,5.3,7.38,5.97,5.35,6.4,1.57,5.62,7.89,6.82,0,67.24,7.2,6.1,0,0,0,4.27,3.61,0,0,0,0,0,6.68,6.62,8.05,10.89,8.62,0,0,0
YKL113C_mRNA,34.75,34.48,33.66,25.4,33.22,33.76,11,19.72,18.61,26.76,32.16,39.05,40.89,0,25.67,33.34,76.79,29.41,0,0,0,0,106.93,0,0,0,31.75,20.73,17.72,11.94,56.72,0,211.61,0
YDR030C_mRNA,1.53,2.82,0.89,3.51,2.44,4.45,0,2.38,8.3,2.64,2.68,2.66,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,4.43,0,4.35,12.97,3.43,0,0,0
YER171W_mRNA,22.04,20.29,21.07,19.77,27.66,25.08,14.52,23.87,19.14,17.67,19.88,24.8,22.79,0,11.8,11.94,12.68,19.42,0,11.59,17.11,47.09,4.24,0,0,0,12.1,19.45,12.88,0,39.8,0,28.91,37.28
YDR419W_mRNA,7.7,6.03,7.12,6.86,5.46,10.68,4.37,4.58,8.54,7.26,7.98,8.36,9.15,0,5.68,4.79,0,17.55,0,3.49,2.94,0,0,79.5,71.17,58.35,13.85,3.6,2.39,0,33.84,0,4.35,0
YML011C_mRNA,10.99,7.38,2.9,6.89,10.05,10.68,20.87,6.24,5.43,9.23,5.94,12.67,9.7,0,0,0,0,0,0,66.06,55.73,0,0,0,0,0,2.32,5.68,15.08,33.98,0,0,55.39,0
YDR314C_mRNA,2.03,3.4,4.04,3.33,4.77,4.22,0,2.41,1.58,1.79,2.82,5.69,0,0,0,0,0,0,0,0,0,0,7.06,0,0,0,0,0,0,0,0,0,0,0
YER162C_mRNA,4.32,3.68,4.01,5.62,2.63,3.91,0,4.19,4.69,3.32,4.2,5.65,11.17,0,2.6,3.29,6.99,0,0,35.15,29.66,0,23.37,0,0,0,2,1.65,5.47,13.04,0,0,0,0
YLR032W_mRNA,5.38,6,7.5,6.59,5.41,5.75,4.99,5.97,3.9,5.38,4.36,5.57,6.96,0,1.62,2.05,4.36,20.02,0,7.97,16.84,64.73,10.19,6.06,3.7,0,6.24,7.2,10.24,16.25,24.13,0,0,0
YNL250W_mRNA,6.35,8.87,9.07,7.57,9.12,8.91,7.84,4.35,7,9.91,8,9.28,0,33.76,7.29,6.14,0,4.99,0,10.74,10.57,9.68,0,0,0,0,8.58,8.31,5.51,0,0,0,0,0
YER095W_mRNA,42.02,46.16,43.48,29.17,51.1,39.03,51.43,40.35,27.62,50.85,41.69,53.57,71.73,0,72.99,72.06,67.35,83.12,0,97.27,82.06,0,67.52,0,56.96,147.02,65.32,68.72,61.35,47.11,107.78,0,0,0
YML032C_mRNA,6,7.05,8.77,16,7.43,6.39,16.16,4.02,3.15,11.02,7.32,9.32,26.29,0,17.49,25.05,65.82,24.01,0,38.63,32.59,0,18.85,13.04,59.7,133.43,17.05,4.43,7.35,13.15,3.47,0,107.22,0
YPL153C_mRNA,5.84,5.75,5.48,5.71,5.22,5.07,10.37,7.23,9.45,2.49,3.76,4.88,21.7,0,9,7.58,0,4.62,17.28,5.52,4.66,0,0,0,0,0,7.49,0,0,0,0,0,13.77,177.49
YGL163C_mRNA,4.46,7.1,4.12,3.68,7.53,7.34,6.37,6.66,8.09,2.82,4.33,4.79,4.44,0,10.36,8.73,0,2.84,0,12.72,10.73,0,22.31,3.86,2.36,0,15.39,9.19,12.19,18.16,2.05,0,0,0
YDR076W_mRNA,3.91,6.11,5.08,6.34,7.15,7.6,3.2,2.87,0,8.14,5.72,9.04,0,0,0,0,0,8.56,0,0,0,0,0,0,0,0,1.07,0,1.75,5.21,45.41,0,6.37,0
YDR004W_mRNA,10.35,8.36,5.29,11.89,9.09,12.47,0,1.72,11.25,8.61,8.73,14.17,0,0,3.78,11.15,50.32,25.7,0,0,0,0,23.54,0,0,0,9.6,14.23,14.15,14.08,0,0,0,0
YDL059C_mRNA,6.32,1.73,4.49,4.84,3.85,1.36,4.89,0,3.82,1.08,4.17,3.56,0,0,6.32,5.33,0,0,0,0,0,0,0,0,0,0,14.65,0,0,0,0,0,0,0
YGL058W_mRNA,39.15,39.41,26.29,34.97,30.23,32.12,18.17,34.39,40.2,38.18,33.39,35.84,59.11,0,74.29,65.91,21.15,10.8,0,48,40.49,0,120.13,0,0,0,48.42,29.74,75.59,167.62,15.62,0,48.22,0
YDR014W_mRNA,4,4.85,5.9,6.72,5.91,5.08,14.99,4.48,5.02,2.61,5.16,6.63,0,0,2.78,2.35,0,0,0,0,0,0,0,0,0,0,0,8.82,5.85,0,0,0,0,0
YJR052W_mRNA,7.11,11.1,9.27,9.56,6.98,6.06,2.41,7.21,5.66,9.61,6,5.93,13.46,0,6.27,6.61,8.43,6.46,0,0,0,0,16.9,0,0,0,6.43,3.97,2.64,0,0,0,0,0
YDR217C_mRNA,6.45,7.3,7.03,6.11,3.39,5.48,6.73,8.05,4.38,7.82,7.32,6.13,0,0,4.38,5.54,11.75,2,0,0,0,0,6.55,0,0,0,11.59,9.26,11.66,16.44,10.13,0,0,0
YGL246C_mRNA,16.51,22.39,18.08,12.09,21.88,22.78,6.66,22.9,20.81,28.74,19.92,24.57,13.94,0,21.46,29.1,69.79,41.58,0,15.91,13.42,0,0,0,54.1,139.66,31.08,21.91,29.05,43.39,17.18,0,92.85,0
YDL090C_mRNA,19.69,15.08,13.47,16.08,24.8,17.43,0,14.56,19.03,14.15,16.79,21.08,12.74,184.38,15.81,13.32,0,10.86,0,4.85,4.09,0,31.98,0,0,0,12.18,2.5,8.3,19.83,0,0,90.94,0
YKL019W_mRNA,45.69,53.61,46.22,56.37,53.13,48.78,31.41,61.02,62.87,46.04,56.1,65.08,16.43,0,40.71,36.46,13.71,52.52,118.28,37.48,42.16,67.91,0,0,0,0,47.1,38.7,38.49,38.36,55.7,0,0,0
YNL216W_mRNA,36.15,43.01,38.14,32.59,30.68,30.2,29.2,34.39,46.28,31.73,30.67,33.16,45.51,103.7,34.63,33.89,29.99,52.07,0,32.91,30.07,14.85,58.12,95.8,86.44,72.01,30.9,41.05,46,55.93,48.73,0,64.97,0
YOR101W_mRNA,70.54,93.18,81.67,64.31,78.33,76.15,62.35,73.38,66.96,93.54,92,92.63,114.13,0,93.44,91.53,81.65,100.77,0,117.8,109.83,67.4,77.31,0,45.99,118.83,87,35.21,53.07,88.84,100.51,0,93.1,0
YNL098C_mRNA,127.81,109.45,132.73,119.36,111.79,126.87,92.83,141.04,96.68,102.26,101.53,108.85,178.02,0,127.81,141.42,216.12,189.7,116.51,61.54,62.31,66.89,85.77,213.61,262.01,339.09,114.71,69.9,73.74,81.88,513.8,0,46.21,0
YOR048C_mRNA,31.84,33.69,34.38,24.38,30.53,32.84,33,39.02,22.41,25.87,33.42,29.92,70.03,86.57,35.47,39.34,60.12,43.49,0,13.75,11.6,0,41.86,52.22,44.62,32.81,40.16,30.76,34.52,42.05,75.86,232.14,14.28,0
YJR033C_mRNA,10.21,10.97,9.96,8.41,9.55,9.84,9.76,12.32,10.59,10.68,9.01,10.47,7.56,10.9,12,11.9,11.36,14.51,32.47,24.27,23.4,18.76,35.44,10.53,6.43,0,7.23,3.58,5.34,8.83,19.58,0,19.43,0
YDR202C_mRNA,16.83,14.5,16.06,11.73,14.84,18.68,12.55,10,11.43,11.1,17.54,16.38,29.17,0,13.54,11.42,0,14.92,0,0,0,0,19.52,0,0,0,20.91,37.77,25.05,0,0,0,0,86.34
YOR301W_mRNA,39.12,39.76,50.09,39.41,30.61,32.11,26.21,40.87,43.21,40.91,37.32,52.78,40.62,58.77,39.7,46.21,81.36,49.34,87.54,13.93,11.77,0,30.98,0,0,0,60.2,19.17,22.24,28.45,116.43,47.27,52.18,359.7
YLR084C_mRNA,29.97,31.88,33.33,19.39,29.29,24.93,20.38,32.24,31.83,29.97,30.16,32.42,11.7,0,17.95,17.1,12.56,9.62,0,53.63,53.32,51.83,19.58,2.91,15.95,36.55,20.77,27.69,28.2,29.28,12.37,0,40.57,0
YDR527W_mRNA,35.5,41.99,57.07,42.05,42.14,46.45,29.98,56.71,36.3,43.78,51.92,43.69,12.54,0,21.43,18.07,0,10.69,0,14.33,12.09,0,34.99,29.07,53.27,91.42,28.97,17.26,24.53,39.06,23.2,0,0,0
YPL246C_mRNA,121.43,106.08,97.5,89.23,103.87,104.64,113.61,105.93,134.87,107.06,95.63,113.39,278.84,46.01,97.09,158.71,491.92,166.13,0,180.54,152.3,0,116.66,43.88,167.4,363.72,146.87,193.88,215.1,258.97,52.74,222.07,18.09,0
YAL036C_mRNA,116.21,138.21,142.01,93.75,126.97,135.39,121.25,111.82,97.41,142.55,130.48,143.23,101.46,69.99,96.6,107.93,169.36,92.67,278.02,82.73,93.05,149.78,149.58,150.8,107.39,39.61,132.75,96.81,101.97,112.82,277,0,179.33,0
YGR173W_mRNA,46.08,42.41,29.43,58.43,47.9,32.79,45.58,47.15,32.86,34.9,37.84,41.19,151.57,141.66,63.65,59.4,36.73,71.9,175.86,100.36,89.44,30.32,65.46,92.43,56.78,0,58.41,40.34,43.95,51.38,162.76,0,41.88,72.26
YCR036W_mRNA,42.48,42.13,37.38,32.76,56.6,44.81,21.12,21.46,32.99,48.13,48.55,45.39,70.69,128.22,21.89,27.67,59,45.2,254.67,86.58,73.23,0,64.08,234.62,143.23,0,50.67,17.34,34.49,68.78,81.71,0,16.82,0
YOR265W_mRNA,67.25,67.45,80.34,61.51,85.41,95.59,156.04,28.5,67.71,76.71,75.4,64.74,108.81,0,44.59,46.98,60.54,23.19,0,27.37,23.09,0,0,0,0,0,83.77,127.16,98.38,42.35,111.8,0,17.26,0
YDL189W_mRNA,28.46,17.87,21.5,28.48,28.99,22.12,16.98,18.61,18.79,25.98,21.75,15.28,0,0,34.9,35.61,39.52,30.28,226.77,27.04,22.82,0,0,143.84,87.81,0,39.6,16.28,38.58,82.93,21.89,0,56.33,58.24
YDL189W_pre-mRNA,0,3.34,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR274C_mRNA,12.14,14.54,12.96,13.58,15.6,7.65,27.4,9.55,10.7,11.62,9.93,16.22,0,0,8.87,37.37,191.35,0,0,0,55.09,355.37,26.64,0,0,0,24.34,14.99,9.94,0,0,0,27.27,0
