,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YLL036C_mRNA,30.12,42.81,38.33,33.89,49.09,40.21,41.21,51.5,42.25,27.84,36.28,37.98,58.82,0,56.91,62.08,88.85,57.67,0,47.02,74.78,221.23,34.08,24.37,15.64,0,78.07,84.04,61.46,15.32,16.81,0,63.89,0
YNR011C_mRNA,8.98,9.08,5.73,9.57,6.8,5.93,7.19,6.62,11.79,4.46,6.99,7.85,38.66,113.19,10.31,10.85,13.56,31.68,0,0,8.07,50.64,27.74,0,0,0,8.49,15.65,12.53,6.24,0,0,0,0
YJL203W_mRNA,12.09,10.93,18.55,25.36,17.35,16.44,0,11.69,3.9,14.07,14.57,11.34,0,0,6.8,5.72,0,4.66,0,0,0,0,0,0,0,0,13.84,12.39,11.02,8.26,0,0,0,0
YER013W_mRNA,11.33,11.27,11.3,10.6,11.6,8.84,12.62,13.78,12.08,11.61,11.02,17.68,8.62,0,15.05,17.77,31.75,9.62,0,2.5,2.1,0,0,0,0,0,10.7,9.78,14.1,24.34,12.01,0,0,0
YMR268C_mRNA,3.53,4.01,4.35,5.06,5.97,5.41,19.64,10.05,2.69,2.71,6.23,4.22,0,0,7.03,5.92,0,19.24,0,11.62,9.78,0,0,0,0,0,14.28,2.83,5.67,11.36,0,0,56.86,0
YDR243C_mRNA,9.49,11.41,9.56,11.92,12.25,12.73,17.99,10.25,11.59,14.58,15.31,13.26,0,0,11.05,9.3,0,25.17,0,36.51,30.74,0,0,0,0,0,18.67,4.46,7.45,13.38,0,0,39.05,0
YDR473C_mRNA,10.34,7.66,4.98,5.91,8.76,9.85,9.38,8.63,6.41,8.87,8.79,10.24,0,197.41,0,1.88,11.79,3.06,0,16.64,14.01,0,0,0,0,0,7.95,0,7.25,21.7,0,0,0,0
YGR091W_mRNA,8.51,10.07,9.53,4.11,9.64,7.18,2.99,6.42,3.68,6.36,7.91,8.6,0,0,8.56,7.21,0,11.71,0,15.92,13.4,0,0,0,0,0,9.78,15.6,20.81,31.13,0,0,45.43,0
YGR075C_mRNA,18.83,10.59,19.32,28.34,18.64,15.97,5.32,4.9,6.54,12.58,27.29,24.82,0,0,15.18,12.78,0,0,0,0,0,0,0,0,0,0,0,13.83,9.23,0,0,0,0,0
YML046W_mRNA,11.22,14.88,11.78,15.83,15.42,13.06,0,10.99,7.34,8.47,9.74,13.97,0,0,7.33,6.17,0,15.04,0,0,15.3,96.14,0,0,0,0,5.58,11.13,14.85,22.2,0,0,0,0
YPR178W_mRNA,17.03,11.48,12.97,10.43,23.52,16.08,32.14,16.44,11.71,12.66,12.41,17.01,38.42,0,25.55,21.5,0,20.99,0,6.33,5.33,0,0,0,0,0,25.95,24.82,28.98,37.18,0,0,7.75,0
YKL012W_mRNA,8.96,11.89,9.17,6.67,11.97,12.44,2.59,19.87,11.68,7.65,13.49,7.97,31.84,0,12.98,12.49,9.77,30.44,0,9.2,7.74,0,0,0,0,0,12.23,21.53,28.54,40.44,0,0,33.72,0
YDR235W_mRNA,17.23,17.84,14.74,16.12,16.12,17.72,3.03,13.94,19.86,11.81,18.03,18.62,37.22,0,18.91,15.44,0,20.75,0,16.11,13.57,0,19.47,0,0,0,8.8,7.89,7.02,5.25,0,0,0,0
YGL120C_mRNA,116.66,126.06,119.2,108.57,112.46,108.75,50.54,101.5,112.27,121.74,104.37,120.61,110.07,189.66,152.17,159.98,198.66,136.17,67.03,112.28,135.5,257.22,154.45,79.61,101.17,134.5,179.06,199.89,190.88,171.78,297.68,137.06,155.43,0
YAL032C_mRNA,8.34,7.72,6.29,12.2,9.95,7.29,3.74,3.44,6.13,5.3,7.42,10.38,0,0,8.02,13.49,42.29,7.32,0,19.87,16.73,0,0,0,0,0,8.15,12.98,8.66,0,5.33,121.98,0,0
YPL151C_mRNA,14.91,14.1,12.88,15.55,23.55,11.64,12.92,4.96,7.95,14.13,14.97,17.32,14.9,0,27.75,25.3,12.19,41.15,0,45.86,77.22,242.84,0,0,0,0,28.18,2.81,5.62,11.21,73.81,0,84.16,0
YBR237W_mRNA,8.39,15.14,9.83,9.21,10.88,9.71,3.7,5.11,9.1,14.21,11.32,12.11,8.53,0,0,0,0,12.68,0,0,0,0,0,34.96,21.44,0,5.37,3.22,4.3,6.42,7.92,0,0,0
YBR055C_mRNA,9.58,8.33,11.03,12.06,10.57,7.37,8.77,7,16.55,10.99,10.16,12.71,24.27,0,10.07,8.47,0,3.44,0,9.36,7.88,0,15.8,66.35,40.71,0,5.74,24.46,18.36,6.09,0,0,0,0
YHR165C_mRNA,20.74,17.1,17.1,15.28,22.32,24.84,15.86,15.87,18.94,19.81,16.2,17.31,15.9,0,30.22,34.19,54.63,12.83,0,23.33,29.98,64.78,1.77,100.75,61.81,0,26.05,22.26,22.02,21.54,0.98,0,41.91,0
YDL030W_mRNA,15.57,24.14,18.98,18.41,18.77,19.21,14.88,21.92,17.08,11.61,19.94,26.58,4.57,0,6.39,5.38,0,8.75,0,21.13,17.79,0,0,0,0,0,14.06,7.76,6.91,5.16,0,0,0,43.36
YKL116C_mRNA,27.82,27.02,27.07,30.08,28.16,32.17,11.48,20.55,21.18,35.62,34.84,36.46,0,0,41.1,38.05,21.66,47.79,0,0,4.29,26.96,36.92,0,0,0,15.64,24.96,24.98,24.9,57.36,0,24.92,0
YDL214C_mRNA,0.17,0,0,0,0.31,0.33,0,0.68,0,0,0,0.22,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL181W_mRNA,317.23,407.14,373.88,304.3,347.04,355.58,334.68,351.12,351.77,391.81,390.87,378.31,259.73,263.95,251.68,231.25,122.6,264.2,362.75,270.69,228.09,0,75.25,233.08,144.14,0,263.28,244.34,212,146.62,115.98,0,268.03,0
YER099C_mRNA,42.39,45.87,30.99,40.08,51.86,44.07,24.13,27.16,31.34,34.71,37.27,44.31,86.55,0,31.48,38.44,75.88,86.68,0,106.91,114.01,151.14,82.8,119.11,132.86,154.11,61.38,31.43,62.91,125.64,74.65,0,0,0
YHL011C_mRNA,266.45,276.08,276.33,204.85,270.76,282.8,213.19,255.11,233.73,281.35,287.24,321.72,314.34,196.78,170.99,175.3,197,85.25,34.77,146.33,168.64,286.14,302.29,409.8,251.4,0,188.12,249.21,206.59,120.81,74.54,0,141.67,0
YBL068W_mRNA,62.3,49.51,54.75,68.34,44.32,69.77,43.12,63.25,27.51,45.88,52.72,62.3,0,0,54.74,66.23,126.55,79.79,0,50.89,42.84,0,154.12,77.31,55.33,20.4,69.64,120.51,88.72,24.95,171.02,0,10.4,0
YOL061W_mRNA,136.38,142.43,124.7,146.82,117.2,131.45,127.7,101.74,91.02,113.59,113.45,140.94,308.48,0,202.45,207.02,229.45,193.61,24.24,151.09,136.29,57.13,191.69,73.79,105.62,155.35,153.56,161.28,169.35,184.69,30.39,0,0,44.31
YOR361C_mRNA,304.5,317.13,285.81,294.73,268.38,269.39,268.88,297.03,274.82,288.97,289.19,293.37,438.38,146.74,492.2,476.88,391.98,325.27,16.21,405.46,423.57,516.72,175.6,275.04,350.96,468.32,303.45,335.28,313.65,268.67,244.3,419.76,276.59,237.03
YBL064C_mRNA,121.32,77.03,94.03,136.02,118.69,125.27,36.82,30.14,27.68,126.94,92.39,114.5,198.08,0,96.2,114.08,208.37,150.28,0,0,0,0,71.05,329.38,202.06,0,73.57,42.49,46.07,53.25,183.98,0,159.84,0
YJL079C_mRNA,78.31,70.6,55.94,49.98,70.46,94.17,45.7,29.33,49.41,46.17,57.4,58.14,140.5,0,233.77,262.14,407.58,236.06,564.21,264.94,254.04,195.17,155.02,324.33,493.99,760.61,126.8,93.76,86.62,72.1,177.96,135.74,81.17,0
YKR013W_mRNA,255.74,279.46,281.08,381.76,323.73,313.99,167.67,226.48,207.99,244.3,224.72,267.52,283.52,265.33,341.44,395.83,680.1,410.64,267.9,557.03,506.45,236.29,544.72,496.46,678.35,963.73,269.58,327.5,344.76,378.29,371.06,0,200.18,183.69
YJL078C_mRNA,107.8,111.35,110.34,129.29,122.99,121,109.02,97.11,101.14,107.33,106.75,112.46,271.98,176.94,278.21,276.25,262.99,199.59,198.95,251.04,251.48,251.86,20.7,130.36,130.32,129.35,95.46,107.59,118.53,139.57,119.93,0,201.74,0
YDL055C_mRNA,1668.39,1638.27,1599.73,1369.82,1674.69,1668.68,1646.4,1269.67,1279.1,1649.48,1470.48,1669.35,1145.85,522.94,1780.83,1866.85,2307.4,1261.96,664.14,2425.35,2420.03,2379.72,1811.07,1374.25,1782.12,2418.74,1309.5,2030.88,1961.2,1814.88,1224.43,905.42,1138.94,527.96
YNL169C_mRNA,25.95,24,18.08,19.32,20.73,21.76,29.59,23.61,21.84,15.74,19.58,24.37,0,0,48.75,51.73,66.98,5.8,23.58,52.52,44.21,0,68.52,0,0,0,27.95,15.46,17.17,20.54,16.9,0,6.42,0
YGR170W_mRNA,7.15,5.52,6.76,7.39,7.39,7.29,1.39,5.54,3.98,5.9,5.05,6.61,0,0,26.88,22.63,0,0,0,2.47,2.08,0,21.42,0,0,0,9.07,2.42,4.84,9.63,11.88,0,0,0
YMR308C_mRNA,111.82,126.21,126.01,111.11,120.7,119.79,104.34,118.65,92.2,120.57,118.9,132.44,54.22,237.93,163.38,145.5,49.9,154.04,23.36,120.25,110.04,55.23,105.88,83.41,97.46,118.88,116.4,122.93,117.91,107.12,88.12,0,60.61,234.87
YDR013W_mRNA,15.14,13.95,15.5,18.79,27.58,20.79,29.16,15.66,23.91,12.93,11.46,14.47,0,0,15.56,13.09,0,7.14,0,64.27,54.11,0,0,234.36,143.77,0,10.59,44.09,33.62,12.65,0,0,0,0
YJL072C_mRNA,16.49,10.73,15.7,17,10.98,11.76,0,13.92,18.59,9.26,15.34,13.91,0,0,44.19,44.63,46.65,20.19,0,58.42,49.18,0,100.75,0,0,0,14.98,28.82,19.12,0,0,0,0,0
YOL146W_mRNA,30.4,37.65,26.43,15.24,38.43,38.74,32.25,24.75,46.29,31.46,32.69,36.02,0,0,57.3,62.69,91.28,31.6,0,0,83.71,530.32,0,0,0,0,35.16,20.88,41.79,83.97,92.1,0,0,0
YOL054W_mRNA,7.87,12.16,16.26,10.31,10.88,13.25,10.59,9.75,8.68,12.93,9.64,14.71,0,254.99,5.04,14.87,66.59,17.29,0,0,0,0,0,19.02,11.67,0,2.56,18.4,20.46,24.5,20.16,422.29,0,0
YAL017W_mRNA,11.69,12.09,10.6,10.86,10.25,12.03,4.79,4.41,8.82,10.18,10.39,10.09,7.36,21.51,30.07,26.75,9.03,19.93,9.5,19.17,16.14,0,15.4,0,0,0,13.48,19.82,15.32,6.23,49.54,64.78,23.38,0
YOL045W_mRNA,13.99,14.03,15.46,14.79,16.48,14.41,0,15.18,12.54,12.04,14.92,14.87,0,78.5,16.72,16.72,16.47,29.93,34.68,25.88,21.79,0,5.61,0,0,0,10.04,6.34,6.77,7.57,0,0,9.47,0
YMR137C_mRNA,1.43,3.01,2.05,2.39,3.25,1.74,4.63,1.42,3.8,2.19,1.92,3.91,10.68,0,6.59,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR505C_mRNA,17.5,13.27,19.01,18.91,17.51,16.99,20.51,25.76,18.77,13.45,12.29,14.25,60.2,50.36,13.86,14.58,14.07,58.46,59.32,19.89,16.75,0,23.99,0,0,0,26.25,29.24,22.76,9.71,7.99,0,12.14,0
YML017W_mRNA,71.03,64.03,56.93,59.61,69.71,56.28,58.66,58.72,47.07,63.02,67.73,49.37,113.7,114.95,78.58,76.9,67.37,72.46,162.49,135.7,141.03,167.74,26.25,0,29.55,76.01,62.09,28.85,57.75,115.09,3.64,0,60.9,0
YML017W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL010C_mRNA,27.33,33.15,38.36,40.7,33.67,35.55,3.38,35.32,19.43,39.6,34.99,28.88,20.8,0,36.32,40.75,63.83,33.15,80.97,42.01,35.37,0,43.53,63.83,39.16,0,28.28,17.64,35.32,70.47,0,36.79,0,394.76
YLR019W_mRNA,25.13,23.16,28.67,31.92,20.58,25.64,17.98,24.84,15.97,20.19,23.8,18.74,0,81.1,21.45,19.86,11.31,20.55,0,0,22.39,140.76,84.82,0,0,0,17.42,10.42,6.95,0,77.01,0,0,0
YDR055W_mRNA,184.96,142.09,140.77,265.54,233.65,229.94,125.11,107.95,77.65,145.5,177.64,177.54,207.91,91.58,345.99,356.36,408.27,268.31,0,371.87,363.57,317.68,100.06,37.03,95.84,187.15,160.95,152.8,150.97,146.71,236.56,110.31,242.22,0
YDR032C_mRNA,159.18,100.02,99.67,173.61,125.5,141.67,60.5,79.86,96.75,133.02,127.63,153.72,585.88,0,94.86,94.35,91.31,195.58,48.51,149.64,134.98,56.84,124.54,16.24,89.66,206.06,189.04,115.21,118.8,125.99,172.75,0,196.98,0
YKL076C_mRNA,0,0,0,0,0,0,4.07,0,0,0,0,0,0,0,31.6,26.59,0,0,0,0,0,0,0,0,0,0,43.48,0,20.69,71.65,0,0,0,0
YNL201C_mRNA,15.07,15.28,17.19,13.53,18.99,15.12,9.15,12.37,12.01,13.42,13.94,17.99,16.89,0,18.38,19.89,27.63,8.97,87.36,29.3,24.67,0,0,0,18.21,46.77,14.64,49.45,36.18,9.53,0,0,63.59,0
YLR376C_mRNA,1.44,5.72,1.65,4.28,4.36,3.74,0,3.82,0,8.09,4.12,11.12,0,0,31.05,26.13,0,0,0,0,0,0,0,66.82,40.99,0,13.57,0,7.19,21.61,0,0,0,0
YBL046W_mRNA,14.69,17.14,14,19.8,13.85,12.36,3.29,16.17,13.5,12.46,16.62,16.34,40.49,0,16.5,19.83,37.27,0,0,0,0,0,46.6,0,0,0,15.55,31.49,34.38,40,0,0,64.33,0
YAL043C_mRNA,39.19,49.15,46.8,49.56,45.14,45.51,44.21,48.47,26.76,37.33,37.1,41.79,58.25,0,51.84,48.7,31.77,74.24,33.5,52.38,78.74,217.56,29.79,45.47,87.18,152.37,30.6,31.16,41.58,62.11,30.06,0,63.98,0
YDL006W_mRNA,37.68,50.38,45.46,40.4,32.95,42.35,43.1,51.72,83.55,43.08,39.87,48.61,54.21,35.41,16.81,14.15,0,15.35,125.14,20.83,17.54,0,80.66,0,0,0,18.51,23.82,22.7,20.4,22.38,42.65,8.5,457.59
YER089C_mRNA,130.81,126.3,110.6,107.54,133.22,140.47,150.54,117.8,150.1,132.26,131.14,127.16,235.96,79.88,247.3,236.59,178.21,242.91,235.25,141.46,141.15,138.66,72.16,151.25,293.01,515.28,179.11,215.64,232.95,266.39,214.94,577.3,18.91,43.01
YBL056W_mRNA,72.5,75.66,59.9,51.8,62.81,66.45,51.6,70.03,69.05,61.64,56.17,74.93,16.7,24.49,66.14,83.49,174.2,141,21.63,101.26,85.25,0,101.33,102.57,206.74,369.99,87.82,18.9,36.26,70.7,240.4,0,70.74,0
YBR125C_mRNA,27.9,28.03,26.98,23.06,25.92,26.67,18.13,32.28,13.38,26.15,27.9,35.27,72.46,0,23.34,19.65,0,60.39,144.68,0,27.07,170.34,0,0,59.94,154.38,34.26,31.5,44.14,69.22,72.48,0,0,0
YOR090C_mRNA,25.52,25.39,20.52,19.45,19.93,21.74,5.27,14.55,22.67,22.41,23.3,22.21,24.28,0,34.34,33.55,29.8,38.68,0,142.4,120.82,0,30.48,0,21.79,56.04,51.65,16.03,13.75,9.14,90.21,0,0,0
YCR079W_mRNA,6.93,12.72,7.36,8.93,11.65,7.28,3.46,7.44,4.26,13.1,13.75,8.59,0,0,19.82,16.68,0,10.18,0,0,0,0,0,0,0,0,8.81,12.04,10.04,6.01,0,0,0,0
YHR076W_mRNA,23.09,6.3,9.38,38.93,25.27,18.77,27.04,0,36.96,0,8.2,4.15,0,0,48.29,48.77,51.01,30.9,0,79.81,67.19,0,0,97,59.51,0,22.92,0,31.31,93.86,257.38,392.91,19.57,0
YHR076W_pre-mRNA,14.88,12.68,12,4.82,0,21.43,0,21.75,0,6.9,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR189W_mRNA,7.8,2.91,2.81,7.63,11.55,16.18,6.34,1.95,0,11.24,6.82,6.92,0,460.55,9.03,7.6,0,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.38,0
YBL057C_mRNA,33.95,28.05,42.4,33.42,27.26,15.72,22.44,34.44,15.34,32.71,22.89,24.5,103.47,0,95.75,107.44,169.32,51.29,0,79.12,77.71,70.27,0,0,0,0,59.79,19.38,25.86,38.94,0,0,48.71,0
YGR156W_mRNA,18.82,17.42,18.05,10.51,13.33,14.79,27.18,22.94,18.11,19.28,19.67,18.54,5.22,30.67,34.03,32.73,25.63,29.95,81.29,24.1,20.29,0,65.56,0,0,0,32.09,14.76,27.58,53.06,24.25,0,0,0
YKL198C_mRNA,13.53,12.4,12.09,16.3,12.65,13.2,11.57,7.1,14.23,11.76,11.68,15.39,7.11,0,21.56,19.54,8.73,34,0,12.33,10.38,0,50.61,43.72,26.82,0,20.18,10.07,6.72,0,52.86,0,0,0
YJR059W_mRNA,36,37.79,30.61,27.48,33.21,31.42,35.54,24.25,39.68,31.28,28.1,30.97,9.11,53.34,26.9,26.22,22.35,29.02,15.71,7.02,8.87,18.55,43.19,0,0,0,22.96,30.95,34.42,41.12,19.73,0,0,0
YKL039W_mRNA,75.71,86.2,81.81,73.7,68.6,77.42,57.89,51.7,69.06,68.12,78.15,81.22,40.45,0,88.97,87.56,79.42,162.39,0,113.6,118.38,148.32,155.73,85.19,104.52,134.43,76.48,116.76,109.98,95.9,123.97,228.56,34.27,38.32
YDL230W_mRNA,19.25,19.88,25.93,24.34,17.87,21.97,23.61,11.59,15.49,21.21,27.34,24.37,29.03,213.68,33.72,39.73,71.25,55.5,37.76,50.15,42.22,0,78.97,63.49,70.11,80.4,39.45,24.62,25.01,24.58,6.74,0,71.74,0
YOR208W_mRNA,2.39,4.12,3.48,3.56,3.48,3.42,4.14,3.18,1.7,2.2,2.74,2.67,0,37.26,5.93,4.99,0,24.32,32.92,14.71,12.38,0,0,0,0,0,3.76,12.61,8.41,0,0,0,0,0
YER075C_mRNA,12.49,13.85,13.49,11.92,9.01,9.14,6.77,13.5,10.41,15,14,14.44,0,0,10.93,9.21,0,6.63,0,27.08,32.93,63.57,0,27.42,16.82,0,12.29,5.88,12.78,26.42,24.15,0,0,0
YKR093W_mRNA,348.1,303.29,271.06,252.52,285.47,288.33,231.9,198.09,191.23,292.03,281.11,327.5,406.85,159.03,642.96,630.79,561.14,634.62,200.72,1119.23,1010.11,426.27,525.39,503.33,346.34,96.59,364.51,497.94,415.65,249.35,165.55,0,514.34,256.89
YFR029W_mRNA,8.36,8.32,12.64,10.9,10.48,10.2,0,6.26,7.43,10.71,10.12,10.79,6.96,0,4.87,4.1,0,8.88,0,0,0,0,26.23,6.11,26.26,57.86,19.75,3.94,6.58,11.79,0,0,103.25,0
YNL016W_mRNA,186.17,208.13,198.68,186.45,198.4,174.6,210.76,172.54,171.79,185.49,181.69,184.14,195.99,93.82,253.52,271.41,363.26,239.61,20.72,328.05,365.68,562.26,287.92,477.26,323.01,77.55,269.45,273.44,309.61,379.32,312.06,0,417.97,0
YPR042C_mRNA,19.68,22.2,19.37,15.59,18.97,19.87,20.82,23.74,23.18,19.34,14.4,16.24,11.43,40.14,28.82,25.15,5.61,10.2,35.46,23.81,20.05,0,15.31,0,0,0,16.21,3.89,4.32,5.16,19.11,16.11,32.29,0
YLL013C_mRNA,38.99,40.44,44.58,42.47,42.42,40.06,19.7,30.79,41.86,34.72,38.52,38.04,74.33,0,39.81,41.09,47.3,59.65,42.72,44.58,93.84,353.34,41.48,10.8,10.8,7.62,41,57.73,53.09,43.51,81.82,0,77.75,0
YGL014W_mRNA,45.73,51.61,48.09,55.8,46.75,46.34,31.94,50.66,57.48,48.87,43.3,50.72,27.27,0,91.63,87.83,66.95,48.67,42.32,53.58,53.1,50.01,13.7,0,26.46,67.99,50.28,71.11,75.29,83.14,91.2,0,73.18,0
YDR496C_mRNA,109.41,140.12,137.05,110.56,121.67,94.28,112.33,111.29,128.78,118.31,122.3,129.49,231.55,0,76.83,67.74,19.27,85.04,0,54.41,64.9,119.93,170.81,6.89,4.23,0,78.85,113.31,114.14,115.2,69.26,0,16.63,0
YER185W_mRNA,0.69,0,0.4,0,2.51,0.67,0,0,0,1.59,0.37,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR414C_mRNA,91.22,78.04,68.54,97.03,90.87,87.12,67.97,86.67,49.31,66.13,89.53,94.41,233.04,0,212.74,210.45,197.27,215.12,0,268.2,225.79,0,13.45,126.46,103.44,66.78,108.28,145.01,117.91,63.51,74.65,0,102.14,0
YOR157C_mRNA,145.35,136.92,105.48,162.32,104.23,129.73,100.49,118.77,133.93,118.2,102.68,111.71,239.44,273.05,192.85,223.28,379.17,246.11,80.41,204.38,201.57,188.82,109.9,27.02,99.44,213.92,189.87,226.53,191.83,122.08,243.91,0,43.63,73.51
YGR253C_mRNA,181.07,216.18,177.59,191.73,171.86,183.19,98.79,233.7,195.41,183.43,196.64,209.38,187.59,0,186.45,163.89,43.85,461.13,0,143.19,250.72,818.95,343.94,0,209.95,544.32,249.15,75.27,77.22,80.68,472.93,0,315.37,0
YER094C_mRNA,410.66,402.8,397.58,351.92,424.93,449.45,413.9,377.88,326.24,469.6,463.39,445.5,256.15,0,368.95,398.4,567.86,437.07,0,304.64,281.15,151.5,428.8,259.98,256.96,251.74,324.21,279.33,276.55,270.54,644.67,0,151.69,0
YPL212C_mRNA,43.23,45.7,48.22,40.74,52.51,42.62,38.05,32.34,73.21,44.63,41.41,58.39,103.48,52.8,88.86,83.47,55.22,88.88,0,41.56,34.99,0,90.38,78.93,82.32,87.23,107.4,81.45,71.33,50.79,91.93,0,0,0
YGL063W_mRNA,9.09,5.83,8.1,9.17,5.88,9.73,7.62,9.36,10.94,10.36,3.47,3.4,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,16.55,17.67,19.84,38.09,0,0,0
YNL292W_mRNA,26.78,37.78,16.99,23.8,26.38,25.59,31.96,25.07,14.56,29.81,27.32,32.78,98.26,0,40.65,44.9,67,41.75,170.01,25.19,21.21,0,123.37,0,0,0,68.39,49.37,49.41,49.31,136.9,0,0,0
YLR165C_mRNA,1.58,3.14,0.91,2.64,1.44,6.16,0,3.15,0,2.43,4.24,5.09,0,0,0,0,0,15.08,0,99.83,84.04,0,13.2,0,0,0,3.73,0,0,0,58.59,0,0,0
YGR169C_mRNA,15.97,16.19,13.08,12.34,13.98,17.97,19.95,13.48,4.91,8.49,12.88,16.64,0,0,11.41,9.6,0,11.73,0,0,0,0,0,64.47,39.55,0,10.15,0,0,0,0,0,8.66,0
YOR243C_mRNA,68.99,88.64,74.97,69.63,91.74,72.34,67.13,73.6,101.27,87.87,85.89,87.1,110.57,0,61.86,59.29,45.23,54.02,0,46.85,43.03,22.53,55.53,25.89,19.85,10.21,106.28,62.61,62.66,62.42,65.04,156.13,52.05,0
YDL036C_mRNA,12.66,16.48,13.74,9.25,11.09,12.83,18.99,12.63,16.88,17.96,13.88,17.6,38.93,0,31.72,26.7,0,0,0,5.62,4.73,0,20.36,0,0,0,14.95,8.26,12.85,21.98,13.56,0,0,0
YLR142W_mRNA,9.97,10.16,9.29,10.08,22.06,17.14,6.17,10.42,1.27,17.88,13.79,14.7,75.9,0,13.26,14.87,23.29,21.16,0,27.41,23.13,0,0,24.96,15.31,0,14.58,34.88,23.27,0,0,0,0,0
YHR037W_mRNA,90.59,95.08,99.76,84.27,89.13,91.82,61.97,78.58,74.03,75.81,82.03,98.68,78.7,145.76,67.55,60.1,20.33,100.3,0,110.04,104.73,75.94,83.2,181.72,160.54,126.19,31.33,44.54,45.36,46.76,50.01,29.26,11.7,0
YKL015W_mRNA,16.2,11.81,17.63,19.95,14.18,20.66,3.32,12.22,7.48,16.08,16.74,21.24,0,0,8.33,8.01,6.26,0,0,8.85,7.45,0,21.34,0,0,0,10.24,2.89,1.93,0,2.37,0,3.6,0
YOR348C_mRNA,23.16,20.44,11.61,22.95,34.03,33.9,14.57,5.96,25.89,12.63,9.04,12.05,14.93,65.64,21.73,19.25,9.16,59.47,0,21.57,18.16,0,143.71,45.87,60.3,82.7,31.76,25.36,22.56,16.86,100.54,0,5.27,0
YLR196W_mRNA,120.23,154.68,148.21,136.59,134.45,115.68,150.89,130.69,137.01,157.03,140.66,145.22,140.82,121.47,106.15,112.08,142.33,71.27,0,129.18,112.78,25.31,58.93,79.96,53.51,11.47,115.52,140.65,117.3,70.14,161.57,0,198.86,39.24
YCR057C_mRNA,62.84,65.14,56.88,47.38,59.53,51.93,54.8,54.15,53.37,64.98,61.63,68.16,71.07,61.64,105.65,107.52,116.31,110.72,81.69,106.58,102.55,80.44,88.13,111.04,68.12,0,67.82,104.44,101.54,95.1,63.57,0,107.8,0
PWR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL147W_mRNA,3.76,1.66,2.4,1.24,3.8,3.26,1.81,2.22,3.71,4.49,2.24,5.2,0,0,3.89,3.27,0,8.86,0,0,0,0,0,0,0,0,2.63,1.57,1.05,0,0,0,47.09,0
YKL188C_mRNA,0.85,0.85,0.65,0,0.52,0.55,0,0,0,0.87,0.76,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0
YKR090W_mRNA,16.61,17.02,15,14.92,14.24,11.12,10.59,19.5,13.02,12.26,13.14,15.13,6.51,76.27,7.6,6.39,0,22.82,0,22.57,19.01,0,24.52,0,0,0,23.08,29.3,23.34,11.02,6.05,0,4.6,0
YGR280C_mRNA,38.31,47.08,44.54,50.33,54.74,32.98,73.23,38.97,56.06,45.59,51.29,57.66,45.03,0,41.82,41.07,36.84,62.17,0,0,7.27,45.87,18.84,0,0,0,69.18,34.6,74.74,152.51,41.82,0,0,0
YGL062W_mRNA,48.6,54.57,51.93,55.02,58.6,50.57,27,37.35,33.08,48.52,47.35,60.56,53.27,24.56,68.08,78.99,126.52,82.69,43.4,180.69,163.36,75.16,86.03,49.34,31.7,5.81,46.81,110.79,90.62,49.88,103.06,0,90.07,19.84
YBR218C_mRNA,156.46,190.78,163.11,142.19,175.03,177.85,108.98,132.55,165.23,166.65,170.23,203.59,155.68,86.59,195.63,178.5,95.74,112.11,109.29,150.83,156.91,182.76,235.45,389.66,285.57,117.13,203.24,140.22,126.34,97.76,237.92,0,157.11,19.98
YOR347C_mRNA,26.93,16.51,15.78,22.56,23.22,20.17,3.13,6.72,2.56,18.1,19.13,26.99,28.83,0,31.1,35.54,58.96,12.25,24.92,88.82,98.15,146.81,16.08,0,25.85,66.53,28.39,10.87,16.32,27.12,17.85,0,0,45.56
